text,label
buruknya fiturnya menyebalkan tidak rekomen,0
parahnya packingnya tidak ramah buang buang uang,0
buruknya makanannya mengecewakan tempatnya jelek banget bikin kesal,0
rasanya murahan harganya jelek banget kapok beli di sini,0
parahnya produknya murahan fiturnya lama banget tidak akan kembali lagi,0
alhamdulillah kualitasnya recommended barangnya sangat membantu terima kasih banyak,1
sayang sekali tempatnya menyebalkan aplikasinya lemot bikin kesal,0
fiturnya hambar tempatnya tidak sesuai tidak sesuai harapan,0
untungnya packingnya joss puas banget,1
sayangnya packingnya mahal tidak sebanding sangat mengecewakan,0
desainnya berkualitas harganya keren lanjutkan,1
asyiknya kualitasnya nyaman desainnya melebihi harapan akan langganan,1
respon sellernya murahan rasanya lemot rugi besar,0
mantapnya pelayanannya enak sekali aplikasinya melebihi harapan pokoknya puas,1
senang sekali kualitasnya oke punya suka sekali,1
untungnya desainnya keren terima kasih banyak,1
untungnya kualitasnya memuaskan semoga makin sukses,1
mantapnya respon sellernya keren akan langganan,1
sayangnya pengirimannya error terus minta refund,0
alhamdulillah harganya sesuai ekspektasi tempatnya rapi recommended seller,1
mantapnya aplikasinya sesuai ekspektasi tempatnya joss suka sekali,1
masalahnya filmnya murahan minta refund,0
parahnya kualitasnya buruk tidak sesuai harapan,0
produknya parah tidak akan kembali lagi,0
sayangnya aplikasinya hambar barangnya lama banget tidak rekomen,0
sayangnya fiturnya hambar pelayanan perlu diperbaiki,0
parahnya makanannya rusak barangnya rusak buang buang uang,0
respon sellernya oke punya packingnya recommended,1
parahnya fiturnya mengecewakan jangan beli,0
fiturnya memuaskan packingnya oke punya suka sekali,1
sayangnya rasanya parah tidak sesuai harapan,0
buruknya fiturnya hambar bikin kesal,0
fiturnya top markotop respon sellernya rapi tidak menyesal beli,1
senang sekali rasanya lengkap respon sellernya sangat membantu mantap jiwa,1
filmnya lambat zonk,0
puas karena produknya recommended recommended seller,1
masalahnya rasanya mengecewakan filmnya berantakan sangat kecewa,0
puas karena rasanya keren recommended seller,1
buruknya produknya lemot makanannya mahal tidak sebanding minta refund,0
asyiknya barangnya berkualitas puas banget,1
sayang sekali fiturnya tidak original sangat mengecewakan,0
untungnya produknya bagus banget bakal beli lagi,1
mantapnya aplikasinya sesuai ekspektasi tidak menyesal beli,1
sayangnya harganya mahal tidak sebanding bikin kesal,0
barangnya lemot jangan beli,0
buruknya desainnya jelek banget kapok beli di sini,0
masalahnya packingnya kasar tempatnya rusak zonk,0
buruknya respon sellernya buruk rasanya tidak original menyesal sekali,0
sayang sekali desainnya rusak kualitasnya kasar jangan beli,0
untungnya barangnya enak sekali makanannya luar biasa the best,1
untungnya aplikasinya sesuai ekspektasi respon sellernya top markotop recommended seller,1
buruknya kualitasnya lambat rasanya parah buang buang uang,0
parahnya produknya mengecewakan desainnya error terus sangat kecewa,0
masalahnya pengirimannya parah desainnya mahal tidak sebanding pelayanan perlu diperbaiki,0
asyiknya tempatnya berkualitas kualitasnya bagus banget five stars,1
asyiknya respon sellernya joss akan langganan,1
tempatnya tidak original minta refund,0
mantapnya barangnya oke punya the best,1
fiturnya recommended aplikasinya melebihi harapan sangat direkomendasikan,1
sayang sekali pengirimannya buruk menyesal sekali,0
sayangnya barangnya parah buang buang uang,0
masalahnya pelayanannya error terus aplikasinya hambar sangat mengecewakan,0
masalahnya produknya membosankan rugi besar,0
mantapnya produknya recommended fiturnya melebihi harapan the best,1
parahnya produknya membosankan aplikasinya lama banget tidak rekomen,0
alhamdulillah kualitasnya oke punya tidak menyesal beli,1
buruknya respon sellernya mengecewakan rasanya hambar tidak akan kembali lagi,0
untungnya tempatnya nyaman the best,1
alhamdulillah packingnya lengkap respon sellernya lengkap semoga makin sukses,1
senang sekali packingnya keren filmnya sesuai ekspektasi suka sekali,1
kecewa karena kualitasnya lama banget pelayanannya tidak original jangan beli,0
parahnya barangnya buruk harganya lama banget bikin kesal,0
alhamdulillah tempatnya keren packingnya enak sekali,1
asyiknya desainnya berkualitas five stars,1
pengirimannya parah kapok beli di sini,0
produknya mantap packingnya melebihi harapan five stars,1
puas karena kualitasnya oke punya akan langganan,1
mantapnya produknya sangat membantu harganya worth it mantap jiwa,1
harganya recommended five stars,1
aplikasinya cepat pelayanannya keren semoga makin sukses,1
alhamdulillah harganya berkualitas sangat direkomendasikan,1
alhamdulillah harganya oke punya tempatnya enak sekali terima kasih banyak,1
masalahnya barangnya lambat pelayanan perlu diperbaiki,0
sayangnya pengirimannya menyebalkan sangat kecewa,0
kecewa karena respon sellernya cacat desainnya tidak sesuai tidak sesuai harapan,0
masalahnya respon sellernya kasar fiturnya kasar,0
alhamdulillah harganya ramah lanjutkan,1
sayang sekali pengirimannya lama banget harganya tidak ramah minta refund,0
kecewa karena barangnya membosankan jangan beli,0
masalahnya makanannya jelek banget pelayanannya error terus jangan beli,0
puas karena rasanya top markotop recommended seller,1
mantapnya pengirimannya lengkap akan langganan,1
sayang sekali pengirimannya kasar sangat kecewa,0
mantapnya produknya recommended desainnya sangat membantu,1
filmnya worth it pokoknya puas,1
alhamdulillah pengirimannya recommended bakal beli lagi,1
masalahnya produknya membosankan respon sellernya murahan menyesal sekali,0
senang sekali barangnya memuaskan bakal beli lagi,1
sayang sekali makanannya buruk pengirimannya jelek banget,0
mantapnya rasanya joss,1
senang sekali respon sellernya bagus banget makanannya sesuai ekspektasi lanjutkan,1
masalahnya barangnya lama banget zonk,0
masalahnya makanannya error terus zonk,0
asyiknya rasanya enak sekali pengirimannya berkualitas lanjutkan,1
sayang sekali tempatnya menyebalkan jangan beli,0
parahnya fiturnya kasar makanannya hambar kapok beli di sini,0
alhamdulillah produknya melebihi harapan filmnya keren lanjutkan,1
untungnya makanannya sesuai ekspektasi pelayanannya top markotop suka sekali,1
kecewa karena fiturnya tidak original harganya parah minta refund,0
masalahnya kualitasnya kasar sangat kecewa,0
kecewa karena rasanya hambar barangnya tidak original tidak sesuai harapan,0
sayangnya fiturnya berantakan menyesal sekali,0
buruknya packingnya cacat harganya membosankan zonk,0
sayang sekali packingnya rusak jangan beli,0
mantapnya harganya berkualitas tempatnya mantap lanjutkan,1
parahnya produknya cacat tidak akan kembali lagi,0
mantapnya tempatnya nyaman pengirimannya cepat bakal beli lagi,1
pengirimannya nyaman pelayanannya sangat membantu mantap jiwa,1
untungnya rasanya worth it aplikasinya ramah tidak menyesal beli,1
kualitasnya keren desainnya lengkap puas banget,1
senang sekali produknya cepat aplikasinya rapi five stars,1
masalahnya aplikasinya membosankan tempatnya murahan tidak akan kembali lagi,0
senang sekali pelayanannya recommended tempatnya melebihi harapan,1
masalahnya filmnya lemot sangat kecewa,0
filmnya parah makanannya jelek banget tidak akan kembali lagi,0
parahnya desainnya mahal tidak sebanding tempatnya lambat,0
parahnya tempatnya lemot kapok beli di sini,0
sayangnya respon sellernya membosankan menyesal sekali,0
respon sellernya nyaman harganya worth it recommended seller,1
sayang sekali desainnya buruk kualitasnya parah sangat kecewa,0
untungnya barangnya melebihi harapan filmnya oke punya five stars,1
alhamdulillah packingnya memuaskan suka sekali,1
alhamdulillah respon sellernya melebihi harapan barangnya memuaskan recommended seller,1
alhamdulillah produknya enak sekali pengirimannya luar biasa the best,1
mantapnya pelayanannya rapi mantap jiwa,1
senang sekali pengirimannya top markotop pokoknya puas,1
senang sekali harganya lengkap,1
asyiknya aplikasinya worth it terima kasih banyak,1
makanannya murahan harganya tidak ramah jangan beli,0
sayang sekali filmnya mahal tidak sebanding tidak akan kembali lagi,0
alhamdulillah respon sellernya sesuai ekspektasi mantap jiwa,1
parahnya rasanya mahal tidak sebanding pelayanan perlu diperbaiki,0
mantapnya fiturnya cepat mantap jiwa,1
kecewa karena pelayanannya buruk sangat mengecewakan,0
mantapnya kualitasnya sesuai ekspektasi five stars,1
packingnya tidak original fiturnya buruk tidak rekomen,0
alhamdulillah makanannya luar biasa respon sellernya melebihi harapan mantap jiwa,1
parahnya fiturnya mengecewakan barangnya lama banget minta refund,0
untungnya pengirimannya nyaman sangat direkomendasikan,1
alhamdulillah filmnya sesuai ekspektasi semoga makin sukses,1
barangnya enak sekali packingnya enak sekali suka sekali,1
kecewa karena packingnya rusak kualitasnya error terus pelayanan perlu diperbaiki,0
masalahnya barangnya lama banget sangat kecewa,0
masalahnya fiturnya hambar zonk,0
filmnya melebihi harapan harganya recommended the best,1
mantapnya tempatnya mantap rasanya lengkap terima kasih banyak,1
masalahnya pelayanannya error terus barangnya kasar sangat kecewa,0
senang sekali packingnya mantap pelayanannya ramah pokoknya puas,1
kecewa karena kualitasnya murahan filmnya mengecewakan buang buang uang,0
sayang sekali kualitasnya lama banget sangat mengecewakan,0
mantapnya filmnya joss semoga makin sukses,1
sayang sekali harganya tidak sesuai jangan beli,0
senang sekali respon sellernya keren recommended seller,1
sayang sekali pelayanannya tidak original menyesal sekali,0
mantapnya barangnya lengkap fiturnya top markotop bakal beli lagi,1
senang sekali kualitasnya melebihi harapan terima kasih banyak,1
buruknya makanannya rusak kualitasnya cacat jangan beli,0
mantapnya rasanya top markotop the best,1
alhamdulillah packingnya melebihi harapan sangat direkomendasikan,1
buruknya makanannya error terus sangat mengecewakan,0
untungnya aplikasinya top markotop fiturnya recommended sangat direkomendasikan,1
sayang sekali filmnya lambat kualitasnya cacat tidak sesuai harapan,0
alhamdulillah rasanya sesuai ekspektasi respon sellernya bagus banget lanjutkan,1
sayang sekali makanannya rusak respon sellernya murahan buang buang uang,0
buruknya packingnya parah bikin kesal,0
harganya lengkap puas banget,1
parahnya pelayanannya hambar produknya menyebalkan menyesal sekali,0
senang sekali desainnya keren pokoknya puas,1
mantapnya makanannya joss produknya recommended bakal beli lagi,1
parahnya barangnya tidak original buang buang uang,0
puas karena tempatnya memuaskan lanjutkan,1
tempatnya tidak sesuai sangat kecewa,0
senang sekali aplikasinya luar biasa mantap jiwa,1
senang sekali tempatnya oke punya filmnya cepat puas banget,1
rasanya rusak bikin kesal,0
alhamdulillah harganya mantap aplikasinya keren tidak menyesal beli,1
tempatnya menyebalkan rugi besar,0
asyiknya aplikasinya memuaskan semoga makin sukses,1
kecewa karena packingnya parah kapok beli di sini,0
senang sekali tempatnya melebihi harapan sangat direkomendasikan,1
buruknya harganya murahan tidak sesuai harapan,0
senang sekali pengirimannya sesuai ekspektasi packingnya joss tidak menyesal beli,1
sayang sekali tempatnya parah pelayanan perlu diperbaiki,0
masalahnya tempatnya menyebalkan rasanya menyebalkan,0
kualitasnya kasar packingnya lambat tidak akan kembali lagi,0
sayangnya makanannya rusak produknya lambat menyesal sekali,0
puas karena barangnya luar biasa respon sellernya melebihi harapan recommended seller,1
untungnya produknya rapi tidak menyesal beli,1
barangnya rapi tempatnya top markotop five stars,1
fiturnya sesuai ekspektasi rasanya sesuai ekspektasi terima kasih banyak,1
produknya mengecewakan makanannya cacat rugi besar,0
alhamdulillah tempatnya rapi semoga makin sukses,1
parahnya produknya buruk filmnya kasar minta refund,0
masalahnya pengirimannya cacat rasanya menyebalkan tidak akan kembali lagi,0
masalahnya desainnya jelek banget minta refund,0
sayang sekali desainnya tidak sesuai respon sellernya lama banget rugi besar,0
sayangnya pelayanannya cacat pengirimannya lemot tidak akan kembali lagi,0
filmnya rusak respon sellernya lambat tidak akan kembali lagi,0
sayang sekali barangnya error terus rugi besar,0
mantapnya desainnya lengkap respon sellernya luar biasa terima kasih banyak,1
barangnya mahal tidak sebanding kapok beli di sini,0
mantapnya tempatnya enak sekali filmnya nyaman lanjutkan,1
kecewa karena produknya tidak sesuai sangat kecewa,0
respon sellernya cepat produknya enak sekali semoga makin sukses,1
sayang sekali fiturnya membosankan makanannya mengecewakan tidak akan kembali lagi,0
kecewa karena rasanya kasar desainnya lama banget tidak akan kembali lagi,0
masalahnya produknya lama banget minta refund,0
buruknya tempatnya hambar filmnya lambat sangat mengecewakan,0
senang sekali barangnya melebihi harapan tidak menyesal beli,1
masalahnya pengirimannya tidak original aplikasinya lama banget jangan beli,0
alhamdulillah aplikasinya enak sekali produknya recommended sangat direkomendasikan,1
buruknya aplikasinya lemot sangat mengecewakan,0
makanannya mantap suka sekali,1
senang sekali harganya cepat respon sellernya mantap mantap jiwa,1
parahnya barangnya menyebalkan tempatnya buruk buang buang uang,0
kecewa karena barangnya murahan pelayanannya mahal tidak sebanding minta refund,0
parahnya rasanya lambat kualitasnya mahal tidak sebanding zonk,0
masalahnya makanannya lambat bikin kesal,0
alhamdulillah desainnya rapi akan langganan,1
parahnya barangnya lemot respon sellernya lama banget,0
sayang sekali tempatnya berantakan tidak rekomen,0
buruknya barangnya hambar,0
masalahnya fiturnya murahan sangat mengecewakan,0
senang sekali desainnya top markotop aplikasinya memuaskan terima kasih banyak,1
pengirimannya keren barangnya mantap sangat direkomendasikan,1
kecewa karena rasanya cacat menyesal sekali,0
parahnya produknya kasar minta refund,0
puas karena pengirimannya enak sekali the best,1
kecewa karena packingnya murahan respon sellernya membosankan pelayanan perlu diperbaiki,0
puas karena barangnya nyaman fiturnya melebihi harapan recommended seller,1
senang sekali tempatnya berkualitas,1
untungnya kualitasnya ramah pengirimannya keren pokoknya puas,1
untungnya produknya sangat membantu five stars,1
sayang sekali aplikasinya error terus pengirimannya murahan rugi besar,0
sayang sekali makanannya lama banget jangan beli,0
senang sekali harganya sesuai ekspektasi packingnya joss sangat direkomendasikan,1
alhamdulillah makanannya mantap tidak menyesal beli,1
senang sekali pelayanannya sangat membantu rasanya keren tidak menyesal beli,1
puas karena fiturnya worth it rasanya nyaman puas banget,1
buruknya pengirimannya tidak sesuai rasanya lemot tidak sesuai harapan,0
senang sekali pengirimannya enak sekali recommended seller,1
parahnya rasanya lambat tempatnya tidak sesuai zonk,0
